"Date Time, GMT-07:00";"Temp, °F";"Temp, °F";"Coupler Detached";"Coupler Attached";"Host Connected";"End Of File"
11-09-10 16:00:00;45,669;55,213;;;;
11-09-10 17:00:00;44,627;53,209;;;;
11-09-10 18:00:00;45,714;53,121;;;;
11-09-10 19:00:00;45,579;48,583;;;;
11-09-10 20:00:00;44,901;46,841;;;;
11-09-10 21:00:00;43,900;43,808;;;;
11-09-10 22:00:00;41,648;41,925;;;;
11-09-10 23:00:00;42,294;40,811;;;;
12-09-10 00:00:00;40,719;38,842;;;;
12-09-10 01:00:00;40,951;37,081;;;;
12-09-10 02:00:00;39,924;36,410;;;;
12-09-10 03:00:00;40,064;35,395;;;;
12-09-10 04:00:00;37,846;35,249;;;;
12-09-10 05:00:00;39,031;34,516;;;;
12-09-10 06:00:00;38,464;34,371;;;;
12-09-10 07:00:00;37,798;33,681;;;;
12-09-10 08:00:00;38,606;33,386;;;;
12-09-10 09:00:00;39,690;35,200;;;;
12-09-10 10:00:00;39,877;38,415;;;;
12-09-10 11:00:00;39,643;38,842;;;;
12-09-10 12:00:00;41,090;39,549;;;;
12-09-10 13:00:00;43,624;45,986;;;;
12-09-10 14:00:00;43,945;48,137;;;;
12-09-10 15:00:00;46,256;50,135;;;;
12-09-10 16:00:00;46,706;51,105;;;;
12-09-10 17:00:00;46,256;50,400;;;;
12-09-10 18:00:00;47,959;50,135;;;;
12-09-10 19:00:00;46,974;48,360;;;;
12-09-10 20:00:00;45,172;44,901;;;;
12-09-10 21:00:00;44,627;41,322;;;;
12-09-10 22:00:00;43,671;39,454;;;;
12-09-10 23:00:00;43,808;37,942;;;;
13-09-10 00:00:00;43,396;36,025;;;;
13-09-10 01:00:00;43,443;36,505;;;;
13-09-10 02:00:00;41,740;34,810;;;;
13-09-10 03:00:00;41,970;33,386;;;;
13-09-10 04:00:00;41,832;33,879;;;;
13-09-10 05:00:00;41,416;33,780;;;;
13-09-10 06:00:00;40,438;33,534;;;;
13-09-10 07:00:00;39,830;33,287;;;;
13-09-10 08:00:00;39,877;33,138;;;;
13-09-10 09:00:00;39,970;32,990;;;;
13-09-10 10:00:00;40,998;32,940;;;;
13-09-10 11:00:00;40,392;32,891;;;;
13-09-10 12:00:00;44,082;32,891;;;;
13-09-10 13:00:00;45,806;32,990;;;;
13-09-10 14:00:00;46,301;38,700;;;;
13-09-10 15:00:00;48,360;44,809;;;;
13-09-10 16:00:00;49,604;44,355;;;;
13-09-10 17:00:00;51,148;44,901;;;;
13-09-10 18:00:00;51,325;48,227;;;;
13-09-10 19:00:00;50,356;46,526;;;;
13-09-10 20:00:00;49,294;43,306;;;;
13-09-10 21:00:00;45,172;37,416;;;;
13-09-10 22:00:00;45,534;35,685;;;;
13-09-10 23:00:00;44,719;34,615;;;;
14-09-10 00:00:00;44,037;33,978;;;;
14-09-10 01:00:00;44,127;33,534;;;;
14-09-10 02:00:00;43,716;33,138;;;;
14-09-10 03:00:00;43,259;32,841;;;;
14-09-10 04:00:00;41,832;32,592;;;;
14-09-10 05:00:00;43,351;32,491;;;;
14-09-10 06:00:00;42,433;32,542;;;;
14-09-10 07:00:00;42,247;32,592;;;;
14-09-10 08:00:00;41,787;32,641;;;;
14-09-10 09:00:00;42,616;32,691;;;;
14-09-10 10:00:00;41,970;32,790;;;;
14-09-10 11:00:00;42,247;32,841;;;;
14-09-10 12:00:00;44,082;32,940;;;;
14-09-10 13:00:00;45,669;35,443;;;;
14-09-10 14:00:00;47,914;42,341;;;;
14-09-10 15:00:00;50,841;45,986;;;;
14-09-10 16:00:00;51,678;45,851;;;;
14-09-10 17:00:00;51,678;47,334;;;;
14-09-10 18:00:00;51,895;48,049;;;;
14-09-10 19:00:00;50,886;46,886;;;;
14-09-10 20:00:00;49,471;43,990;;;;
14-09-10 21:00:00;48,272;41,230;;;;
14-09-10 22:00:00;47,691;39,220;;;;
14-09-10 23:00:00;47,244;37,798;;;;
15-09-10 00:00:00;46,661;35,928;;;;
15-09-10 01:00:00;45,714;34,713;;;;
15-09-10 02:00:00;44,764;34,419;;;;
15-09-10 03:00:00;44,218;33,237;;;;
15-09-10 04:00:00;44,082;33,831;;;;
15-09-10 05:00:00;44,037;33,732;;;;
15-09-10 06:00:00;41,463;33,485;;;;
15-09-10 07:00:00;41,787;33,188;;;;
15-09-10 08:00:00;42,984;32,940;;;;
15-09-10 09:00:00;41,787;32,790;;;;
15-09-10 10:00:00;42,433;32,790;;;;
15-09-10 11:00:00;42,386;32,742;;;;
15-09-10 12:00:00;45,354;32,790;;;;
15-09-10 13:00:00;46,751;32,940;;;;
15-09-10 14:00:00;49,161;40,251;;;;
15-09-10 15:00:00;51,062;44,082;;;;
15-09-10 16:00:00;52,335;43,534;;;;
15-09-10 17:00:00;52,992;43,396;;;;
15-09-10 18:00:00;53,121;45,354;;;;
15-09-10 19:00:00;52,466;45,262;;;;
15-09-10 20:00:00;51,062;42,892;;;;
15-09-10 21:00:00;48,628;38,653;;;;
15-09-10 22:00:00;49,249;35,443;;;;
15-09-10 23:00:00;48,628;34,320;;;;
16-09-10 00:00:00;48,315;33,435;;;;
16-09-10 01:00:00;48,272;33,188;;;;
16-09-10 02:00:00;47,377;33,534;;;;
16-09-10 03:00:00;45,669;33,534;;;;
16-09-10 04:00:00;46,481;33,336;;;;
16-09-10 05:00:00;45,262;33,089;;;;
16-09-10 06:00:00;43,808;32,940;;;;
16-09-10 07:00:00;44,719;32,891;;;;
16-09-10 08:00:00;43,808;32,841;;;;
16-09-10 09:00:00;43,259;32,790;;;;
16-09-10 10:00:00;43,945;32,790;;;;
16-09-10 11:00:00;43,259;32,790;;;;
16-09-10 12:00:00;45,669;32,891;;;;
16-09-10 13:00:00;48,450;33,386;;;;
16-09-10 14:00:00;50,092;42,847;;;;
16-09-10 15:00:00;53,253;46,886;;;;
16-09-10 16:00:00;53,865;45,217;;;;
16-09-10 17:00:00;53,994;44,991;;;;
16-09-10 18:00:00;54,387;46,571;;;;
16-09-10 19:00:00;53,559;45,896;;;;
16-09-10 20:00:00;51,721;42,616;;;;
16-09-10 21:00:00;49,561;37,465;;;;
16-09-10 22:00:00;49,204;34,907;;;;
16-09-10 23:00:00;48,450;34,664;;;;
17-09-10 00:00:00;48,493;34,516;;;;
17-09-10 01:00:00;48,004;34,223;;;;
17-09-10 02:00:00;47,109;33,978;;;;
17-09-10 03:00:00;46,616;34,516;;;;
17-09-10 04:00:00;46,211;35,055;;;;
17-09-10 05:00:00;46,301;35,152;;;;
17-09-10 06:00:00;46,256;35,200;;;;
17-09-10 07:00:00;46,661;35,346;;;;
17-09-10 08:00:00;47,064;34,957;;;;
17-09-10 09:00:00;47,914;36,410;;;;
17-09-10 10:00:00;48,493;38,037;;;;
17-09-10 11:00:00;49,116;40,485;;;;
17-09-10 12:00:00;52,423;42,800;;;;
17-09-10 13:00:00;53,994;47,602;;;;
17-09-10 14:00:00;54,691;52,335;;;;
17-09-10 15:00:00;54,604;53,865;;;;
17-09-10 16:00:00;55,081;54,648;;;;
17-09-10 17:00:00;53,035;52,378;;;;
17-09-10 18:00:00;55,125;51,458;;;;
17-09-10 19:00:00;53,427;49,249;;;;
17-09-10 20:00:00;49,161;43,900;;;;
17-09-10 21:00:00;47,914;38,795;;;;
17-09-10 22:00:00;46,706;36,169;;;;
17-09-10 23:00:00;45,624;34,761;;;;
18-09-10 00:00:00;45,399;34,419;;;;
18-09-10 01:00:00;45,127;34,124;;;;
18-09-10 02:00:00;45,896;34,075;;;;
18-09-10 03:00:00;44,991;34,174;;;;
18-09-10 04:00:00;44,445;34,516;;;;
18-09-10 05:00:00;44,809;35,492;;;;
18-09-10 06:00:00;43,306;35,782;;;;
18-09-10 07:00:00;42,109;35,589;;;;
18-09-10 08:00:00;41,277;35,346;;;;
18-09-10 09:00:00;40,626;35,200;;;;
18-09-10 10:00:00;40,532;35,879;;;;
18-09-10 11:00:00;41,322;35,492;;;;
18-09-10 12:00:00;43,990;37,035;;;;
18-09-10 13:00:00;45,714;40,626;;;;
18-09-10 14:00:00;46,751;43,671;;;;
18-09-10 15:00:00;46,751;44,674;;;;
18-09-10 16:00:00;46,974;44,946;;;;
18-09-10 17:00:00;46,886;44,355;;;;
18-09-10 18:00:00;46,256;43,306;;;;
18-09-10 19:00:00;43,396;40,017;;;;
18-09-10 20:00:00;42,017;38,084;;;;
18-09-10 21:00:00;41,230;36,120;;;;
18-09-10 22:00:00;39,830;34,907;;;;
18-09-10 23:00:00;36,795;33,485;;;;
19-09-10 00:00:00;35,200;32,142;;;;
19-09-10 01:00:00;34,272;32,491;;;;
19-09-10 02:00:00;33,928;32,342;;;;
19-09-10 03:00:00;32,742;31,993;;;;
19-09-10 04:00:00;31,842;31,791;;;;
19-09-10 05:00:00;31,591;31,390;;;;
19-09-10 06:00:00;30,580;30,987;;;;
19-09-10 07:00:00;30,376;30,682;;;;
19-09-10 08:00:00;29,764;30,376;;;;
19-09-10 09:00:00;30,783;30,326;;;;
19-09-10 10:00:00;30,834;30,276;;;;
19-09-10 11:00:00;31,743;30,326;;;;
19-09-10 12:00:00;33,534;30,376;;;;
19-09-10 13:00:00;36,505;31,541;;;;
19-09-10 14:00:00;37,846;31,942;;;;
19-09-10 15:00:00;39,313;32,293;;;;
19-09-10 16:00:00;41,184;32,243;;;;
19-09-10 17:00:00;41,416;32,592;;;;
19-09-10 18:00:00;41,601;33,089;;;;
19-09-10 19:00:00;41,043;32,990;;;;
19-09-10 20:00:00;37,942;32,542;;;;
19-09-10 21:00:00;35,879;32,193;;;;
19-09-10 22:00:00;35,200;31,791;;;;
19-09-10 23:00:00;34,174;31,339;;;;
20-09-10 00:00:00;32,990;30,733;;;;
20-09-10 01:00:00;33,681;30,225;;;;
20-09-10 02:00:00;33,485;29,559;;;;
20-09-10 03:00:00;33,780;29,149;;;;
20-09-10 04:00:00;31,791;28,735;;;;
20-09-10 05:00:00;29,764;28,269;;;;
20-09-10 06:00:00;32,193;28,476;;;;
20-09-10 07:00:00;30,529;27,799;;;;
20-09-10 08:00:00;31,239;27,747;;;;
20-09-10 09:00:00;29,970;27,642;;;;
20-09-10 10:00:00;31,188;27,851;;;;
20-09-10 11:00:00;31,942;27,694;;;;
20-09-10 12:00:00;34,761;28,008;;;;
20-09-10 13:00:00;38,273;30,479;;;;
20-09-10 14:00:00;40,905;31,642;;;;
20-09-10 15:00:00;43,396;32,142;;;;
20-09-10 16:00:00;45,127;32,193;;;;
20-09-10 17:00:00;46,706;32,542;;;;
20-09-10 18:00:00;46,616;33,534;;;;
20-09-10 19:00:00;45,444;33,039;;;;
20-09-10 20:00:00;41,508;31,993;;;;
20-09-10 21:00:00;40,951;31,942;;;;
20-09-10 22:00:00;40,111;31,791;;;;
20-09-10 23:00:00;38,511;31,491;;;;
21-09-10 00:00:00;37,989;31,188;;;;
21-09-10 01:00:00;37,942;30,580;;;;
21-09-10 02:00:00;37,179;30,173;;;;
21-09-10 03:00:00;36,505;29,867;;;;
21-09-10 04:00:00;36,072;29,354;;;;
21-09-10 05:00:00;35,395;28,891;;;;
21-09-10 06:00:00;35,152;28,942;;;;
21-09-10 07:00:00;34,858;29,046;;;;
21-09-10 08:00:00;35,200;29,251;;;;
21-09-10 09:00:00;35,443;29,611;;;;
21-09-10 10:00:00;35,928;29,867;;;;
21-09-10 11:00:00;36,698;29,970;;;;
21-09-10 12:00:00;39,549;29,867;;;;
21-09-10 13:00:00;42,156;31,390;;;;
21-09-10 14:00:00;43,990;32,092;;;;
21-09-10 15:00:00;46,166;33,336;;;;
21-09-10 16:00:00;47,064;32,990;;;;
21-09-10 17:00:00;46,571;33,780;;;;
21-09-10 18:00:00;44,173;34,371;;;;
21-09-10 19:00:00;43,030;33,681;;;;
21-09-10 20:00:00;39,267;32,193;;;;
21-09-10 21:00:00;37,846;31,942;;;;
21-09-10 22:00:00;37,560;32,142;;;;
21-09-10 23:00:00;37,035;32,092;;;;
22-09-10 00:00:00;36,554;32,142;;;;
22-09-10 01:00:00;36,217;32,193;;;;
22-09-10 02:00:00;35,782;32,092;;;;
22-09-10 03:00:00;35,638;32,043;;;;
22-09-10 04:00:00;35,541;32,043;;;;
22-09-10 05:00:00;35,152;31,993;;;;
22-09-10 06:00:00;35,152;31,942;;;;
22-09-10 07:00:00;34,664;31,892;;;;
22-09-10 08:00:00;33,978;31,791;;;;
22-09-10 09:00:00;34,615;31,743;;;;
22-09-10 10:00:00;35,830;31,993;;;;
22-09-10 11:00:00;36,505;31,842;;;;
22-09-10 12:00:00;39,031;31,842;;;;
22-09-10 13:00:00;40,951;32,043;;;;
22-09-10 14:00:00;41,601;33,089;;;;
22-09-10 15:00:00;43,624;37,035;;;;
22-09-10 16:00:00;44,173;37,274;;;;
22-09-10 17:00:00;42,939;38,464;;;;
22-09-10 18:00:00;41,322;38,700;;;;
22-09-10 19:00:00;39,360;36,891;;;;
22-09-10 20:00:00;38,037;34,272;;;;
22-09-10 21:00:00;37,702;33,584;;;;
22-09-10 22:00:00;36,505;31,791;;;;
22-09-10 23:00:00;35,103;30,783;;;;
23-09-10 00:00:00;35,249;32,043;;;;
23-09-10 01:00:00;35,346;31,993;;;;
23-09-10 02:00:00;36,120;32,193;;;;
23-09-10 03:00:00;34,957;32,043;;;;
23-09-10 04:00:00;33,928;31,892;;;;
23-09-10 05:00:00;34,027;31,892;;;;
23-09-10 06:00:00;33,978;31,892;;;;
23-09-10 07:00:00;33,237;31,892;;;;
23-09-10 08:00:00;28,476;31,791;;;;
23-09-10 09:00:00;29,457;31,942;;;;
23-09-10 10:00:00;28,580;32,043;;;;
23-09-10 11:00:00;29,304;32,491;;;;
23-09-10 12:00:00;30,632;34,713;;;;
23-09-10 13:00:00;30,276;38,322;;;;
23-09-10 14:00:00;29,970;38,131;;;;
23-09-10 15:00:00;30,682;39,407;;;;
23-09-10 16:00:00;30,326;37,274;;;;
23-09-10 17:00:00;30,173;35,249;;;;
23-09-10 18:00:00;29,714;34,468;;;;
23-09-10 19:00:00;29,251;34,075;;;;
23-09-10 20:00:00;29,149;33,732;;;;
23-09-10 21:00:00;28,839;33,435;;;;
23-09-10 22:00:00;28,425;33,287;;;;
23-09-10 23:00:00;28,321;33,188;;;;
24-09-10 00:00:00;28,112;33,188;;;;
24-09-10 01:00:00;28,112;33,188;;;;
24-09-10 02:00:00;27,747;33,188;;;;
24-09-10 03:00:00;27,694;33,188;;;;
24-09-10 04:00:00;27,799;33,188;;;;
24-09-10 05:00:00;27,799;33,188;;;;
24-09-10 06:00:00;27,799;33,188;;;;
24-09-10 07:00:00;27,642;33,237;;;;
24-09-10 08:00:00;27,590;33,237;;;;
24-09-10 09:00:00;28,321;33,237;;;;
24-09-10 10:00:00;28,528;33,287;;;;
24-09-10 11:00:00;28,164;33,287;;;;
24-09-10 12:00:00;28,476;33,287;;;;
24-09-10 13:00:00;29,097;33,287;;;;
24-09-10 14:00:00;29,867;33,287;;;;
24-09-10 15:00:00;30,123;33,287;;;;
24-09-10 16:00:00;32,043;33,386;;;;
24-09-10 17:00:00;31,791;33,386;;;;
24-09-10 18:00:00;31,692;33,386;;;;
24-09-10 19:00:00;34,174;33,485;;;;
24-09-10 20:00:00;35,443;33,681;;;;
24-09-10 21:00:00;36,217;33,681;;;;
24-09-10 22:00:00;36,120;33,681;;;;
24-09-10 23:00:00;35,928;33,681;;;;
25-09-10 00:00:00;35,298;33,584;;;;
25-09-10 01:00:00;36,266;33,435;;;;
25-09-10 02:00:00;35,733;33,386;;;;
25-09-10 03:00:00;35,346;33,435;;;;
25-09-10 04:00:00;34,419;33,386;;;;
25-09-10 05:00:00;36,120;33,386;;;;
25-09-10 06:00:00;36,313;33,386;;;;
25-09-10 07:00:00;36,459;33,386;;;;
25-09-10 08:00:00;37,465;33,386;;;;
25-09-10 09:00:00;35,782;33,386;;;;
25-09-10 10:00:00;36,698;33,386;;;;
25-09-10 11:00:00;38,653;33,386;;;;
25-09-10 12:00:00;38,511;33,435;;;;
25-09-10 13:00:00;40,438;33,485;;;;
25-09-10 14:00:00;42,847;33,534;;;;
25-09-10 15:00:00;40,345;33,584;;;;
25-09-10 16:00:00;38,368;33,633;;;;
25-09-10 17:00:00;39,643;33,633;;;;
25-09-10 18:00:00;40,392;33,633;;;;
25-09-10 19:00:00;40,251;33,879;;;;
25-09-10 20:00:00;39,783;33,928;;;;
25-09-10 21:00:00;39,970;34,075;;;;
25-09-10 22:00:00;39,549;34,075;;;;
25-09-10 23:00:00;39,549;34,223;;;;
26-09-10 00:00:00;37,893;34,615;;;;
26-09-10 01:00:00;37,656;35,006;;;;
26-09-10 02:00:00;36,505;35,055;;;;
26-09-10 03:00:00;35,492;33,780;;;;
26-09-10 04:00:00;34,371;33,089;;;;
26-09-10 05:00:00;34,419;32,940;;;;
26-09-10 06:00:00;35,298;32,790;;;;
26-09-10 07:00:00;35,103;32,742;;;;
26-09-10 08:00:00;34,810;32,691;;;;
26-09-10 09:00:00;35,830;32,742;;;;
26-09-10 10:00:00;35,249;32,742;;;;
26-09-10 11:00:00;36,651;32,742;;;;
26-09-10 12:00:00;36,939;32,790;;;;
26-09-10 13:00:00;39,924;33,287;;;;
26-09-10 14:00:00;39,220;36,505;;;;
26-09-10 15:00:00;42,017;37,942;;;;
26-09-10 16:00:00;43,075;37,225;;;;
26-09-10 17:00:00;42,017;39,220;;;;
26-09-10 18:00:00;43,214;42,663;;;;
26-09-10 19:00:00;40,017;39,454;;;;
26-09-10 20:00:00;37,656;36,217;;;;
26-09-10 21:00:00;37,225;34,320;;;;
26-09-10 22:00:00;37,846;34,371;;;;
26-09-10 23:00:00;37,130;34,174;;;;
27-09-10 00:00:00;37,513;34,075;;;;
27-09-10 01:00:00;37,130;34,320;;;;
27-09-10 02:00:00;36,986;34,320;;;;
27-09-10 03:00:00;37,130;34,713;;;;
27-09-10 04:00:00;36,120;34,664;;;;
27-09-10 05:00:00;36,313;34,371;;;;
27-09-10 06:00:00;36,217;34,272;;;;
27-09-10 07:00:00;36,698;34,272;;;;
27-09-10 08:00:00;35,976;34,810;;;;
27-09-10 09:00:00;36,410;35,346;;;;
27-09-10 10:00:00;36,795;36,313;;;;
27-09-10 11:00:00;36,842;37,416;;;;
27-09-10 12:00:00;36,410;38,795;;;;
27-09-10 13:00:00;35,685;39,549;;;;
27-09-10 14:00:00;37,035;42,064;;;;
27-09-10 15:00:00;37,656;43,443;;;;
27-09-10 16:00:00;37,081;43,624;;;;
27-09-10 17:00:00;38,037;43,396;;;;
27-09-10 18:00:00;37,369;42,064;;;;
27-09-10 19:00:00;35,638;40,485;;;;
27-09-10 20:00:00;33,287;38,368;;;;
27-09-10 21:00:00;33,780;37,081;;;;
27-09-10 22:00:00;30,783;35,200;;;;
27-09-10 23:00:00;29,149;34,371;;;;
28-09-10 00:00:00;30,429;33,978;;;;
28-09-10 01:00:00;28,321;33,681;;;;
28-09-10 02:00:00;27,799;33,485;;;;
28-09-10 03:00:00;28,008;33,336;;;;
28-09-10 04:00:00;28,580;33,237;;;;
28-09-10 05:00:00;26,960;33,138;;;;
28-09-10 06:00:00;28,216;33,089;;;;
28-09-10 07:00:00;29,354;32,940;;;;
28-09-10 08:00:00;29,970;32,841;;;;
28-09-10 09:00:00;34,124;32,790;;;;
28-09-10 10:00:00;35,346;32,841;;;;
28-09-10 11:00:00;36,169;32,891;;;;
28-09-10 12:00:00;36,891;32,940;;;;
28-09-10 13:00:00;38,368;35,249;;;;
28-09-10 14:00:00;39,267;39,407;;;;
28-09-10 15:00:00;39,267;38,368;;;;
28-09-10 16:00:00;37,702;38,889;;;;
28-09-10 17:00:00;33,928;37,225;;;;
28-09-10 18:00:00;34,468;36,939;;;;
28-09-10 19:00:00;34,371;35,589;;;;
28-09-10 20:00:00;33,138;34,272;;;;
28-09-10 21:00:00;33,681;33,584;;;;
28-09-10 22:00:00;32,641;33,237;;;;
28-09-10 23:00:00;33,386;33,138;;;;
29-09-10 00:00:00;33,584;33,039;;;;
29-09-10 01:00:00;34,075;33,039;;;;
29-09-10 02:00:00;34,223;32,990;;;;
29-09-10 03:00:00;35,443;32,940;;;;
29-09-10 04:00:00;35,976;32,990;;;;
29-09-10 05:00:00;35,928;32,990;;;;
29-09-10 06:00:00;35,733;32,990;;;;
29-09-10 07:00:00;36,120;33,039;;;;
29-09-10 08:00:00;36,217;33,138;;;;
29-09-10 09:00:00;36,603;33,435;;;;
29-09-10 10:00:00;37,560;34,565;;;;
29-09-10 11:00:00;38,415;34,761;;;;
29-09-10 12:00:00;38,606;36,795;;;;
29-09-10 13:00:00;37,942;38,984;;;;
29-09-10 14:00:00;38,842;40,064;;;;
29-09-10 15:00:00;39,173;41,137;;;;
29-09-10 16:00:00;40,017;40,672;;;;
29-09-10 17:00:00;40,111;39,454;;;;
29-09-10 18:00:00;39,173;37,225;;;;
29-09-10 19:00:00;38,415;35,928;;;;
29-09-10 20:00:00;38,226;35,249;;;;
29-09-10 21:00:00;38,037;34,761;;;;
29-09-10 22:00:00;37,893;34,664;;;;
29-09-10 23:00:00;38,273;33,928;;;;
30-09-10 00:00:00;37,751;33,879;;;;
30-09-10 01:00:00;37,798;33,633;;;;
30-09-10 02:00:00;37,560;33,287;;;;
30-09-10 03:00:00;37,751;33,287;;;;
30-09-10 04:00:00;37,274;33,386;;;;
30-09-10 05:00:00;36,939;32,891;;;;
30-09-10 06:00:00;36,795;32,392;;;;
30-09-10 07:00:00;36,698;32,641;;;;
30-09-10 08:00:00;36,795;31,993;;;;
30-09-10 09:00:00;37,465;33,138;;;;
30-09-10 10:00:00;37,321;35,541;;;;
30-09-10 11:00:00;37,893;35,346;;;;
30-09-10 12:00:00;38,937;36,795;;;;
30-09-10 13:00:00;40,204;39,031;;;;
30-09-10 14:00:00;42,525;40,951;;;;
30-09-10 15:00:00;44,263;44,310;;;;
30-09-10 16:00:00;43,030;44,082;;;;
30-09-10 17:00:00;42,616;42,616;;;;
30-09-10 18:00:00;42,156;41,230;;;;
30-09-10 19:00:00;42,294;39,360;;;;
30-09-10 20:00:00;42,800;38,037;;;;
30-09-10 21:00:00;41,925;36,410;;;;
30-09-10 22:00:00;41,648;34,516;;;;
30-09-10 23:00:00;42,663;33,780;;;;
01-10-10 00:00:00;42,109;32,193;;;;
01-10-10 01:00:00;42,892;32,990;;;;
01-10-10 02:00:00;45,172;32,990;;;;
01-10-10 03:00:00;42,064;32,891;;;;
01-10-10 04:00:00;42,663;32,790;;;;
01-10-10 05:00:00;42,433;32,691;;;;
01-10-10 06:00:00;42,202;32,641;;;;
01-10-10 07:00:00;41,043;32,491;;;;
01-10-10 08:00:00;41,230;32,392;;;;
01-10-10 09:00:00;40,811;32,392;;;;
01-10-10 10:00:00;43,443;32,392;;;;
01-10-10 11:00:00;44,809;32,443;;;;
01-10-10 12:00:00;45,082;32,742;;;;
01-10-10 13:00:00;48,493;39,924;;;;
01-10-10 14:00:00;50,445;43,853;;;;
01-10-10 15:00:00;50,797;45,896;;;;
01-10-10 16:00:00;48,493;45,534;;;;
01-10-10 17:00:00;45,986;43,075;;;;
01-10-10 18:00:00;46,751;42,386;;;;
01-10-10 19:00:00;43,306;40,438;;;;
01-10-10 20:00:00;41,508;38,937;;;;
01-10-10 21:00:00;41,416;36,891;;;;
01-10-10 22:00:00;40,438;36,217;;;;
01-10-10 23:00:00;37,465;36,266;;;;
02-10-10 00:00:00;36,025;35,443;;;;
02-10-10 01:00:00;35,395;35,249;;;;
02-10-10 02:00:00;34,468;34,419;;;;
02-10-10 03:00:00;33,780;33,879;;;;
02-10-10 04:00:00;33,584;33,386;;;;
02-10-10 05:00:00;33,681;33,089;;;;
02-10-10 06:00:00;33,831;32,891;;;;
02-10-10 07:00:00;33,485;32,790;;;;
02-10-10 08:00:00;33,237;32,592;;;;
02-10-10 09:00:00;33,681;32,542;;;;
02-10-10 10:00:00;32,443;32,542;;;;
02-10-10 11:00:00;33,780;32,592;;;;
02-10-10 12:00:00;34,027;32,592;;;;
02-10-10 13:00:00;34,371;32,691;;;;
02-10-10 14:00:00;35,298;34,907;;;;
02-10-10 15:00:00;36,891;37,751;;;;
02-10-10 16:00:00;37,035;37,274;;;;
02-10-10 17:00:00;37,416;37,081;;;;
02-10-10 18:00:00;37,274;36,410;;;;
02-10-10 19:00:00;34,223;34,419;;;;
02-10-10 20:00:00;32,542;33,435;;;;
02-10-10 21:00:00;32,592;33,089;;;;
02-10-10 22:00:00;32,392;32,790;;;;
02-10-10 23:00:00;33,831;32,592;;;;
03-10-10 00:00:00;34,027;32,491;;;;
03-10-10 01:00:00;34,174;32,443;;;;
03-10-10 02:00:00;34,810;32,342;;;;
03-10-10 03:00:00;34,761;32,342;;;;
03-10-10 04:00:00;34,124;32,293;;;;
03-10-10 05:00:00;33,928;32,243;;;;
03-10-10 06:00:00;33,287;32,193;;;;
03-10-10 07:00:00;33,633;32,142;;;;
03-10-10 08:00:00;33,237;32,092;;;;
03-10-10 09:00:00;32,592;31,993;;;;
03-10-10 10:00:00;34,615;31,993;;;;
03-10-10 11:00:00;34,664;32,043;;;;
03-10-10 12:00:00;34,664;32,043;;;;
03-10-10 13:00:00;38,131;32,043;;;;
03-10-10 14:00:00;39,173;32,092;;;;
03-10-10 15:00:00;39,031;32,142;;;;
03-10-10 16:00:00;38,653;32,193;;;;
03-10-10 17:00:00;37,465;32,392;;;;
03-10-10 18:00:00;36,795;32,990;;;;
03-10-10 19:00:00;36,072;32,940;;;;
03-10-10 20:00:00;36,554;32,592;;;;
03-10-10 21:00:00;36,025;32,691;;;;
03-10-10 22:00:00;36,313;32,592;;;;
03-10-10 23:00:00;36,072;32,592;;;;
04-10-10 00:00:00;35,249;32,592;;;;
04-10-10 01:00:00;34,124;32,542;;;;
04-10-10 02:00:00;34,027;32,491;;;;
04-10-10 03:00:00;33,386;32,443;;;;
04-10-10 04:00:00;32,193;32,392;;;;
04-10-10 05:00:00;30,936;32,193;;;;
04-10-10 06:00:00;30,376;31,942;;;;
04-10-10 07:00:00;29,867;31,642;;;;
04-10-10 08:00:00;29,097;31,037;;;;
04-10-10 09:00:00;28,839;30,682;;;;
04-10-10 10:00:00;29,406;30,376;;;;
04-10-10 11:00:00;30,429;30,225;;;;
04-10-10 12:00:00;31,339;30,123;;;;
04-10-10 13:00:00;34,371;30,682;;;;
04-10-10 14:00:00;36,072;31,440;;;;
04-10-10 15:00:00;36,217;31,743;;;;
04-10-10 16:00:00;33,732;31,692;;;;
04-10-10 17:00:00;36,410;31,743;;;;
04-10-10 18:00:00;32,641;31,692;;;;
04-10-10 19:00:00;30,733;31,037;;;;
04-10-10 20:00:00;30,580;30,479;;;;
04-10-10 21:00:00;30,682;30,429;;;;
04-10-10 22:00:00;31,339;30,326;;;;
04-10-10 23:00:00;31,440;30,429;;;;
05-10-10 00:00:00;33,089;30,479;;;;
05-10-10 01:00:00;31,642;30,529;;;;
05-10-10 02:00:00;29,559;30,682;;;;
05-10-10 03:00:00;28,060;30,834;;;;
05-10-10 04:00:00;28,839;30,884;;;;
05-10-10 05:00:00;28,425;30,936;;;;
05-10-10 06:00:00;29,457;31,037;;;;
05-10-10 07:00:00;30,682;31,188;;;;
05-10-10 08:00:00;31,541;31,289;;;;
05-10-10 09:00:00;31,339;31,390;;;;
05-10-10 10:00:00;32,592;31,491;;;;
05-10-10 11:00:00;33,584;31,692;;;;
05-10-10 12:00:00;34,907;31,791;;;;
05-10-10 13:00:00;35,541;31,842;;;;
05-10-10 14:00:00;33,386;31,892;;;;
05-10-10 15:00:00;34,565;31,892;;;;
05-10-10 16:00:00;34,957;31,942;;;;
05-10-10 17:00:00;35,443;32,043;;;;
05-10-10 18:00:00;34,565;32,043;;;;
05-10-10 19:00:00;35,152;32,043;;;;
